,NAME,GEO_ID,compinternet_series_total,compinternet_total_u18,compinternet_hascomputer_u18,compinternet_hascomputer_dialupinternetonly_u18,compinternet_hascomputer_broadbandinternet_u18,compinternet_hascomputer_withoutinternet_u18,compinternet_nocomputer_u18,compinternet_total_18to64,compinternet_hascomputer_18to64,compinternet_hascomputer_dialupinternetonly_18to64,compinternet_hascomputer_broadbandinternet_18to64,compinternet_hascomputer_withoutinternet_18to64,compinternet_nocomputer_18to64,compinternet_total_65over,compinternet_hascomputer_65over,compinternet_hascomputer_dialupinternetonly_65over,compinternet_hascomputer_broadbandinternet_65over,compinternet_hascomputer_withoutinternet_65over,compinternet_nocomputer_65over,attainment_total_over25_series,attainment_noschooling,attainment_nurseryschool,attainment_kindergarten,attainment_1stgrade,attainment_2ndgrade,attainment_3rdgrade,attainment_4thgrade,attainment_5thgrade,attainment_6thgrade,attainment_7thgrade,attainment_8thgrade,attainment_9thgrade,attainment_10thgrade,attainment_11thgrade,attainment_12thgradenodiploma,attainment_regularhighschooldiploma,attainment_gedoralternativecredential,attainment_somecollegelessthan1year,attainment_somecollege1ormoreyearsnodegree,attainment_associatesdegree,attainment_bachelorsdegree,attainment_mastersdegree,attainment_professionalschooldegree,attainment_doctoratedegree,lfstatus_total_sexbyagebyemploymentstatus16+_series,lfstatus_m_total,lfstatus_m_16to19,lfstatus_m_16to19_inlf,lfstatus_m_16to19_inlf_armedforces,lfstatus_m_16to19_inlf_civilian,lfstatus_m_16to19_inlf_civilian_employed,lfstatus_m_16to19_inlf_civilian_unemployed,lfstatus_m_16to19_notinlf,lfstatus_m_20to21,lfstatus_m_20to21_inlf,lfstatus_m_20to21_inlf_armedforces,lfstatus_m_20to21_inlf_civilian,lfstatus_m_20to21_inlf_civilian_employed,lfstatus_m_20to21_inlf_civilian_unemployed,lfstatus_m_20to21_notinlf,lfstatus_m_22to24,lfstatus_m_22to24_inlf,lfstatus_m_22to24_inlf_armedforces,lfstatus_m_22to24_inlf_civilian,lfstatus_m_22to24_inlf_civilian_employed,lfstatus_m_22to24_inlf_civilian_unemployed,lfstatus_m_22to24_notinlf,lfstatus_m_25to29,lfstatus_m_25to29_inlf,lfstatus_m_25to29_inlf_armedforces,lfstatus_m_25to29_inlf_civilian,lfstatus_m_25to29_inlf_civilian_employed,lfstatus_m_25to29_inlf_civilian_unemployed,lfstatus_m_25to29_notinlf,lfstatus_m_30to34,lfstatus_m_30to34_inlf,lfstatus_m_30to34_inlf_armedforces,lfstatus_m_30to34_inlf_civilian,lfstatus_m_30to34_inlf_civilian_employed,lfstatus_m_30to34_inlf_civilian_unemployed,lfstatus_m_30to34_notinlf,lfstatus_m_35to44,lfstatus_m_35to44_inlf,lfstatus_m_35to44_inlf_armedforces,lfstatus_m_35to44_inlf_civilian,lfstatus_m_35to44_inlf_civilian_employed,lfstatus_m_35to44_inlf_civilian_unemployed,lfstatus_m_35to44_notinlf,lfstatus_m_45to54,lfstatus_m_45to54_inlf,lfstatus_m_45to54_inlf_armedforces,lfstatus_m_45to54_inlf_civilian,lfstatus_m_45to54_inlf_civilian_employed,lfstatus_m_45to54_inlf_civilian_unemployed,lfstatus_m_45to54_notinlf,lfstatus_m_55to59,lfstatus_m_55to59_inlf,lfstatus_m_55to59_inlf_armedforces,lfstatus_m_55to59_inlf_civilian,lfstatus_m_55to59_inlf_civilian_employed,lfstatus_m_55to59_inlf_civilian_unemployed,lfstatus_m_55to59_notinlf,lfstatus_m_60to61,lfstatus_m_60to61_inlf,lfstatus_m_60to61_inlf_armedforces,lfstatus_m_60to61_inlf_civilian,lfstatus_m_60to61_inlf_civilian_employed,lfstatus_m_60to61_inlf_civilian_unemployed,lfstatus_m_60to61_notinlf,lfstatus_m_62to64,lfstatus_m_62to64_inlf,lfstatus_m_62to64_inlf_armedforces,lfstatus_m_62to64_inlf_civilian,lfstatus_m_62to64_inlf_civilian_employed,lfstatus_m_62to64_inlf_civilian_unemployed,lfstatus_m_62to64_notinlf,lfstatus_m_65to69,lfstatus_m_65to69_inlf,lfstatus_m_65to69_inlf_employed,lfstatus_m_65to69_inlf_unemployed,lfstatus_m_65to69_notinlf,lfstatus_m_70to74,lfstatus_m_70to74_inlf,lfstatus_m_70to74_inlf_employed,lfstatus_m_70to74_inlf_unemployed,lfstatus_m_70to74_notinlf,lfstatus_m_75andolder,lfstatus_m_75andolder_inlf,lfstatus_m_75andolder_inlf_employed,lfstatus_m_75andolder_inlf_unemployed,lfstatus_m_75andolder_notinlf,lfstatus_f_total,lfstatus_f_16to19,lfstatus_f_16to19_inlf,lfstatus_f_16to19_inlf_armedforces,lfstatus_f_16to19_inlf_civilian,lfstatus_f_16to19_inlf_civilian_employed,lfstatus_f_16to19_inlf_civilian_unemployed,lfstatus_f_16to19_notinlf,lfstatus_f_20to21,lfstatus_f_20to21_inlf,lfstatus_f_20to21_inlf_armedforces,lfstatus_f_20to21_inlf_civilian,lfstatus_f_20to21_inlf_civilian_employed,lfstatus_f_20to21_inlf_civilian_unemployed,lfstatus_f_20to21_notinlf,lfstatus_f_22to24,lfstatus_f_22to24_inlf,lfstatus_f_22to24_inlf_armedforces,lfstatus_f_22to24_inlf_civilian,lfstatus_f_22to24_inlf_civilian_employed,lfstatus_f_22to24_inlf_civilian_unemployed,lfstatus_f_22to24_notinlf,lfstatus_f_25to29,lfstatus_f_25to29_inlf,lfstatus_f_25to29_inlf_armedforces,lfstatus_f_25to29_inlf_civilian,lfstatus_f_25to29_inlf_civilian_employed,lfstatus_f_25to29_inlf_civilian_unemployed,lfstatus_f_25to29_notinlf,lfstatus_f_30to34,lfstatus_f_30to34_inlf,lfstatus_f_30to34_inlf_armedforces,lfstatus_f_30to34_inlf_civilian,lfstatus_f_30to34_inlf_civilian_employed,lfstatus_f_30to34_inlf_civilian_unemployed,lfstatus_f_30to34_notinlf,lfstatus_f_35to44,lfstatus_f_35to44_inlf,lfstatus_f_35to44_inlf_armedforces,lfstatus_f_35to44_inlf_civilian,lfstatus_f_35to44_inlf_civilian_employed,lfstatus_f_35to44_inlf_civilian_unemployed,lfstatus_f_35to44_notinlf,lfstatus_f_45to54,lfstatus_f_45to54_inlf,lfstatus_f_45to54_inlf_armedforces,lfstatus_f_45to54_inlf_civilian,lfstatus_f_45to54_inlf_civilian_employed,lfstatus_f_45to54_inlf_civilian_unemployed,lfstatus_f_45to54_notinlf,lfstatus_f_55to59,lfstatus_f_55to59_inlf,lfstatus_f_55to59_inlf_armedforces,lfstatus_f_55to59_inlf_civilian,lfstatus_f_55to59_inlf_civilian_employed,lfstatus_f_55to59_inlf_civilian_unemployed,lfstatus_f_55to59_notinlf,lfstatus_f_60to61,lfstatus_f_60to61_inlf,lfstatus_f_60to61_inlf_armedforces,lfstatus_f_60to61_inlf_civilian,lfstatus_f_60to61_inlf_civilian_employed,lfstatus_f_60to61_inlf_civilian_unemployed,lfstatus_f_60to61_notinlf,lfstatus_f_62to64,lfstatus_f_62to64_inlf,lfstatus_f_62to64_inlf_armedforces,lfstatus_f_62to64_inlf_civilian,lfstatus_f_62to64_inlf_civilian_employed,lfstatus_f_62to64_inlf_civilian_unemployed,lfstatus_f_62to64_notinlf,lfstatus_f_65to69,lfstatus_f_65to69_inlf,lfstatus_f_65to69_inlf_employed,lfstatus_f_65to69_inlf_unemployed,lfstatus_f_65to69_notinlf,lfstatus_f_70to74,lfstatus_f_70to74_inlf,lfstatus_f_70to74_inlf_employed,lfstatus_f_70to74_inlf_unemployed,lfstatus_f_70to74_notinlf,lfstatus_f_75andolder,lfstatus_f_75andolder_inlf,lfstatus_f_75andolder_inlf_employed,lfstatus_f_75andolder_inlf_unemployed,lfstatus_f_75andolder_notinlf,hhincome_median_hholderage_series_total,hhincome_median_hholderu25,hhincome_median_hholder25to44,hhincome_median_hholder45to64,hhincome_median_hholder65over,hhincome_median,hhincome_total_series,hhincome_lessthan10000,hhincome_10to14999,hhincome_15to19999,hhincome_20to24999,hhincome_25to29999,hhincome_30to34999,hhincome_35to39999,hhincome_40to44999,hhincome_45to49999,hhincome_50to59999,hhincome_60to74999,hhincome_75to99999,hhincome_100to124999,hhincome125to149999,hhincome150to199999,hhincome200ormore,earn_total_series,earn_total_m,earn_m_1to2499orloss,earn_m_2500to4999,earn_m_5000to7499,earn_m_7500to9999,earn_m_10000to12499,earn_m_12500to14999,earn_m_15000to17499,earn_m_17500to19999,earn_m_20000to22499,earn_m_22500to24999,earn_m_25000to29999,earn_m_30000to34999,earn_m_35000to39999,earn_m_40000to44999,earn_m_45000to49999,earn_m_50000to54999,earn_m_55000to64999,earn_m_65000to74999,earn_m_75000to99999,earn_m_100000ormore,earn_total_f,earn_f_1to2499orloss,earn_f_2500to4999,earn_f_5000to7499,earn_f_7500to9999,earn_f_10000to12499,earn_f_12500to14999,earn_f_15000to17499,earn_f_17500to19999,earn_f_20000to22499,earn_f_22500to24999,earn_f_25000to29999,earn_f_30000to34999,earn_f_35000to39999,earn_f_40000to44999,earn_f_45000to49999,earn_f_50000to54999,earn_f_55000to64999,earn_f_65000to74999,earn_f_75000to99999,earn_f_100000ormore,earn_allwithearnings_median,earn_total_fulltime_m,earn_total_m_fulltime_noearnings,earn_total_m_fulltime_withearnings,earn_m_fulltime_1to2499orloss,earn_m_fulltime_2500to4999,earn_m_fulltime_5000to7499,earn_m_fulltime_7500to9999,earn_m_fulltime_10000to12499,earn_m_fulltime_12500to14999,earn_m_fulltime_15000to17499,earn_m_fulltime_17500to19999,earn_m_fulltime_20000to22499,earn_m_fulltime_22500to24999,earn_m_fulltime_25000to29999,earn_m_fulltime_30000to34999,earn_m_fulltime_35000to39999,earn_m_fulltime_40000to44999,earn_m_fulltime_45000to49999,earn_m_fulltime_50000to54999,earn_m_fulltime_55000to64999,earn_m_fulltime_65000to74999,earn_m_fulltime_75000to99999,earn_m_fulltime_100000ormore,earn_total_f_workexperience,earn_total_fulltime_f,earn_total_f_fulltime_noearnings,earn_total_f_fulltime_withearnings,earn_f_fulltime_1to2499orloss,earn_f_fulltime_2500to4999,earn_f_fulltime_5000to7499,earn_f_fulltime_7500to9999,earn_f_fulltime_10000to12499,earn_f_fulltime_12500to14999,earn_f_fulltime_15000to17499,earn_f_fulltime_17500to19999,earn_f_fulltime_20000to22499,earn_f_fulltime_22500to24999,earn_f_fulltime_25000to29999,earn_f_fulltime_30000to34999,earn_f_fulltime_35000to39999,earn_f_fulltime_40000to44999,earn_f_fulltime_45000to49999,earn_f_fulltime_50000to54999,earn_f_fulltime_55000to64999,earn_f_fulltime_65000to74999,earn_f_fulltime_75000to99999,earn_f_fulltime_100000ormore,housingcost_mediangrossrent_renteroccupied,housingcost_medcosts_ownerocc,housingcost_medcosts_ownerocc_mortgage,housingcost_medcosts_ownerocc_womortgage,commute_total_meansoftransportationtowork_series,commute_cartruckvan,commute_cartruckvan_drovealone,commute_cartruckvan_carpooled,commute_cartruckvan_carpooled_2ppl,commute_cartruckvan_carpooled_3ppl,commute_cartruckvan_carpooled_4ormoreppl,commute_publictransportation,commute_publictransportation_bus,commute_publictransportation_subwayorelevatedrail,commute_publictransportation_longdistancetrainorcommuterrail,commute_publictransportation_lightrailstreetcarortrolley,commute_publictransportation_ferryboat,commute_bicycle,commute_walk,commute_taxicabmotorcycleother,commute_workedfromhome,traveltimemode_series_total,traveltimemode_lessthan10,traveltimemode_10to14,traveltimemode_15to19,traveltimemode_20to24,traveltimemode_25to29,traveltimemode_30to34,traveltimemode_35to44,traveltimemode_45to59,traveltimemode_60ormore,housingcost_total_selectedownercosts%hhincome_series,housingcost_total%ownercostwmortgage_series,housingcost_%ownercost30to34.9_wmortgage,housingcost_%ownercost35to39.9_wmortgage,housingcost_%ownercost40to49.9_wmortgage,housingcost_%ownercost50+_wmortgage,housingcost_total%ownercostwomortgage_series,housingcost_%ownercost30to34.9_womortgage,housingcost_%ownercost35to39.9_womortgage,housingcost_%ownercost40to49.9_womortgage,housingcost_%ownercost50+_womortgage,housingcost_total_rent%hhincome_series,housingcost_%rentercost30to34.9,housingcost_%rentercost35to39.9,housingcost_%rentercost40to49.9,housingcost_%rentercost50+,aggregatetraveltimetowork
0,"Robertson County, Tennessee",0500000US47147,67637.0,17030.0,16184.0,18.0,14506.0,1660.0,846.0,41513.0,38206.0,274.0,34544.0,3388.0,3307.0,9094.0,6484.0,104.0,5715.0,665.0,2610.0,46223.0,390.0,15.0,0.0,0.0,24.0,142.0,104.0,89.0,172.0,119.0,1046.0,763.0,1100.0,1525.0,648.0,14961.0,3318.0,3788.0,5944.0,3703.0,5617.0,2172.0,310.0,273.0,53703.0,26160.0,1895.0,940.0,0.0,940.0,685.0,255.0,955.0,819.0,656.0,0.0,656.0,613.0,43.0,163.0,1021.0,848.0,1.0,847.0,751.0,96.0,173.0,2169.0,2014.0,0.0,2014.0,1913.0,101.0,155.0,2190.0,1943.0,42.0,1901.0,1778.0,123.0,247.0,4437.0,3904.0,10.0,3894.0,3741.0,153.0,533.0,4904.0,4351.0,25.0,4326.0,4134.0,192.0,553.0,2657.0,2092.0,0.0,2092.0,1959.0,133.0,565.0,717.0,507.0,0.0,507.0,477.0,30.0,210.0,1084.0,628.0,0.0,628.0,605.0,23.0,456.0,1787.0,546.0,538.0,8.0,1241.0,957.0,183.0,177.0,6.0,774.0,1523.0,136.0,120.0,16.0,1387.0,27543.0,1816.0,845.0,0.0,845.0,648.0,197.0,971.0,665.0,536.0,0.0,536.0,466.0,70.0,129.0,1264.0,1042.0,0.0,1042.0,946.0,96.0,222.0,2066.0,1596.0,0.0,1596.0,1451.0,145.0,470.0,2218.0,1689.0,0.0,1689.0,1477.0,212.0,529.0,4638.0,3598.0,0.0,3598.0,3289.0,309.0,1040.0,5068.0,3874.0,0.0,3874.0,3789.0,85.0,1194.0,2507.0,1666.0,0.0,1666.0,1569.0,97.0,841.0,1040.0,486.0,0.0,486.0,469.0,17.0,554.0,1132.0,527.0,0.0,527.0,518.0,9.0,605.0,1853.0,489.0,464.0,25.0,1364.0,1091.0,73.0,73.0,0.0,1018.0,2185.0,76.0,76.0,0.0,2109.0,57424.0,25142.0,62142.0,62991.0,41426.0,57424.0,25065.0,1166.0,875.0,902.0,1325.0,1183.0,1553.0,1404.0,1189.0,1129.0,2463.0,3142.0,3592.0,2144.0,1320.0,969.0,709.0,36587.0,19419.0,897.0,636.0,680.0,268.0,712.0,408.0,397.0,662.0,718.0,711.0,1184.0,1808.0,1530.0,1356.0,822.0,1333.0,1394.0,975.0,1430.0,1498.0,17168.0,1102.0,891.0,922.0,552.0,989.0,635.0,966.0,486.0,786.0,615.0,1397.0,1668.0,1347.0,1139.0,704.0,771.0,770.0,459.0,628.0,341.0,31755.0,14352.0,0.0,14352.0,34.0,0.0,33.0,61.0,169.0,187.0,240.0,420.0,555.0,501.0,982.0,1588.0,1269.0,1214.0,744.0,1330.0,1294.0,950.0,1391.0,1390.0,27543.0,10662.0,0.0,10662.0,28.0,40.0,232.0,47.0,239.0,208.0,520.0,391.0,545.0,434.0,1199.0,1333.0,1189.0,1032.0,578.0,670.0,677.0,410.0,601.0,289.0,851.0,1001.0,1228.0,427.0,32039.0,29556.0,26626.0,2930.0,2133.0,415.0,382.0,125.0,103.0,22.0,0.0,0.0,0.0,37.0,345.0,617.0,1359.0,30680.0,3603.0,3817.0,3294.0,3496.0,1656.0,4284.0,2993.0,4177.0,3360.0,18748.0,12208.0,976.0,535.0,494.0,1110.0,6540.0,140.0,84.0,121.0,266.0,6317.0,603.0,354.0,503.0,1227.0,897945.0
1,"Cheatham County, Tennessee",0500000US47021,39384.0,9209.0,8922.0,93.0,7712.0,1117.0,287.0,24862.0,22845.0,175.0,20663.0,2007.0,2017.0,5313.0,3940.0,58.0,3417.0,465.0,1373.0,27319.0,96.0,0.0,0.0,0.0,0.0,4.0,18.0,49.0,109.0,142.0,534.0,512.0,976.0,1035.0,326.0,8501.0,1943.0,1806.0,3862.0,2105.0,3514.0,1397.0,170.0,220.0,31686.0,15596.0,1154.0,408.0,0.0,408.0,310.0,98.0,746.0,552.0,503.0,0.0,503.0,473.0,30.0,49.0,573.0,504.0,0.0,504.0,479.0,25.0,69.0,1220.0,1015.0,13.0,1002.0,969.0,33.0,205.0,1154.0,1037.0,13.0,1024.0,984.0,40.0,117.0,2535.0,2292.0,0.0,2292.0,2226.0,66.0,243.0,3165.0,2758.0,0.0,2758.0,2718.0,40.0,407.0,1554.0,1286.0,0.0,1286.0,1254.0,32.0,268.0,497.0,358.0,0.0,358.0,334.0,24.0,139.0,657.0,276.0,0.0,276.0,255.0,21.0,381.0,1134.0,304.0,288.0,16.0,830.0,569.0,96.0,89.0,7.0,473.0,832.0,71.0,71.0,0.0,761.0,16090.0,954.0,459.0,0.0,459.0,369.0,90.0,495.0,617.0,469.0,0.0,469.0,447.0,22.0,148.0,517.0,458.0,0.0,458.0,403.0,55.0,59.0,1149.0,932.0,0.0,932.0,862.0,70.0,217.0,1222.0,886.0,0.0,886.0,825.0,61.0,336.0,2653.0,2033.0,0.0,2033.0,1851.0,182.0,620.0,3215.0,2343.0,0.0,2343.0,2155.0,188.0,872.0,1634.0,1073.0,0.0,1073.0,1059.0,14.0,561.0,490.0,235.0,0.0,235.0,235.0,0.0,255.0,701.0,172.0,0.0,172.0,172.0,0.0,529.0,1134.0,267.0,267.0,0.0,867.0,645.0,35.0,35.0,0.0,610.0,1159.0,46.0,40.0,6.0,1113.0,56150.0,28906.0,60056.0,64110.0,37208.0,56150.0,14671.0,791.0,357.0,712.0,900.0,731.0,838.0,731.0,724.0,664.0,1422.0,1748.0,2120.0,1343.0,774.0,494.0,322.0,21069.0,11234.0,350.0,332.0,315.0,183.0,186.0,334.0,351.0,389.0,678.0,285.0,787.0,956.0,999.0,849.0,456.0,657.0,957.0,511.0,908.0,751.0,9835.0,877.0,680.0,411.0,344.0,408.0,369.0,417.0,230.0,316.0,325.0,726.0,888.0,676.0,683.0,390.0,519.0,603.0,375.0,269.0,329.0,32920.0,8408.0,0.0,8408.0,9.0,7.0,14.0,19.0,47.0,95.0,222.0,210.0,510.0,231.0,631.0,794.0,913.0,767.0,424.0,616.0,884.0,458.0,880.0,677.0,16090.0,6035.0,0.0,6035.0,39.0,7.0,18.0,95.0,124.0,113.0,269.0,166.0,186.0,220.0,576.0,756.0,580.0,618.0,371.0,464.0,563.0,335.0,238.0,297.0,948.0,983.0,1224.0,400.0,18806.0,17495.0,15790.0,1705.0,1266.0,257.0,182.0,66.0,49.0,2.0,15.0,0.0,0.0,0.0,185.0,231.0,829.0,17977.0,1145.0,1109.0,1666.0,2095.0,1328.0,3519.0,2788.0,2504.0,1823.0,11599.0,7726.0,577.0,334.0,505.0,720.0,3873.0,69.0,87.0,119.0,128.0,3072.0,252.0,133.0,331.0,691.0,576080.0
2,"Sumner County, Tennessee",0500000US47165,174288.0,42513.0,41321.0,14.0,38256.0,3051.0,1192.0,106360.0,100485.0,380.0,93098.0,7007.0,5875.0,25415.0,19266.0,265.0,17265.0,1736.0,6149.0,119289.0,1119.0,20.0,40.0,51.0,53.0,242.0,93.0,137.0,439.0,610.0,1470.0,1462.0,2368.0,2430.0,1866.0,30883.0,6611.0,9576.0,18553.0,9606.0,21302.0,7703.0,1667.0,988.0,138282.0,66689.0,4619.0,2240.0,0.0,2240.0,1874.0,366.0,2379.0,1931.0,1399.0,17.0,1382.0,1269.0,113.0,532.0,3332.0,2597.0,52.0,2545.0,2349.0,196.0,735.0,4980.0,4503.0,31.0,4472.0,4211.0,261.0,477.0,5292.0,4736.0,36.0,4700.0,4484.0,216.0,556.0,11604.0,10657.0,30.0,10627.0,10329.0,298.0,947.0,12482.0,11107.0,19.0,11088.0,10811.0,277.0,1375.0,5580.0,4424.0,0.0,4424.0,4282.0,142.0,1156.0,2340.0,1812.0,0.0,1812.0,1787.0,25.0,528.0,2982.0,1896.0,0.0,1896.0,1797.0,99.0,1086.0,4535.0,1582.0,1534.0,48.0,2953.0,2993.0,615.0,609.0,6.0,2378.0,4019.0,543.0,529.0,14.0,3476.0,71593.0,4326.0,2048.0,0.0,2048.0,1873.0,175.0,2278.0,1420.0,1109.0,16.0,1093.0,959.0,134.0,311.0,3365.0,2819.0,0.0,2819.0,2639.0,180.0,546.0,5332.0,4336.0,4.0,4332.0,4144.0,188.0,996.0,5767.0,4384.0,0.0,4384.0,4223.0,161.0,1383.0,12173.0,9372.0,13.0,9359.0,8971.0,388.0,2801.0,13023.0,9944.0,0.0,9944.0,9523.0,421.0,3079.0,6059.0,4024.0,0.0,4024.0,3843.0,181.0,2035.0,2335.0,1400.0,0.0,1400.0,1329.0,71.0,935.0,3314.0,1948.0,0.0,1948.0,1867.0,81.0,1366.0,4869.0,1589.0,1525.0,64.0,3280.0,3534.0,408.0,408.0,0.0,3126.0,6076.0,329.0,329.0,0.0,5747.0,61584.0,38207.0,66347.0,72801.0,41790.0,61584.0,64600.0,2838.0,2471.0,2480.0,3213.0,2447.0,3199.0,3194.0,3084.0,2889.0,5628.0,7632.0,9093.0,6174.0,3427.0,3711.0,3120.0,95396.0,49909.0,2021.0,1630.0,1771.0,1238.0,1465.0,1123.0,1600.0,1288.0,1749.0,1176.0,3218.0,3398.0,3012.0,2973.0,2045.0,2880.0,3864.0,2618.0,4762.0,6078.0,45487.0,3119.0,2031.0,2194.0,1494.0,1803.0,1971.0,1708.0,1518.0,2512.0,1861.0,3612.0,3906.0,2997.0,2865.0,2381.0,1831.0,2695.0,1349.0,1762.0,1878.0,32941.0,35890.0,0.0,35890.0,48.0,64.0,71.0,185.0,244.0,472.0,521.0,893.0,1229.0,960.0,2624.0,2926.0,2716.0,2669.0,1727.0,2502.0,3669.0,2507.0,4357.0,5506.0,71593.0,28115.0,0.0,28115.0,0.0,64.0,116.0,213.0,557.0,791.0,728.0,940.0,1574.0,1384.0,2993.0,3107.0,2521.0,2480.0,2024.0,1612.0,2376.0,1265.0,1633.0,1737.0,930.0,1075.0,1381.0,426.0,86052.0,79483.0,72215.0,7268.0,5887.0,925.0,456.0,379.0,367.0,1.0,0.0,0.0,11.0,80.0,521.0,1150.0,4439.0,81613.0,8983.0,10404.0,10877.0,9640.0,5041.0,12097.0,7523.0,9648.0,7400.0,47485.0,32279.0,2495.0,1338.0,1852.0,2704.0,15206.0,282.0,215.0,345.0,531.0,17115.0,1239.0,866.0,1882.0,3453.0,2271375.0
